Location,Date,Infectious,Infectious_CI_L,Infectious_CI_U,Infectious_CrI_L,Infectious_CrI_U,Growth_Rate,Growth_Rate_CI_L,Growth_Rate_CI_U,Infected,Infected_CI_L,Infected_CI_U,Infected_CrI_L,Infected_CrI_U,Deaths
California,2020-05-18,47832.6,45251.3,50684.8,24876.9,88961.4,-0.0008,-0.0084,0.0069,561617.4,555784.1,567382.9,292753.0,1041786.8,3238.5
California,2020-05-19,47908.1,45340.2,50614.9,24917.0,89078.0,-0.0017,-0.0093,0.0062,568864.1,562956.3,574660.9,296530.5,1055227.9,3308.9
California,2020-05-20,47734.3,45170.0,50263.8,24826.4,88729.4,-0.0027,-0.0099,0.0046,576047.4,570021.4,581954.6,300274.5,1068553.8,3379.0
California,2020-05-21,47405.6,44716.5,50120.2,24648.6,88149.3,-0.004,-0.0118,0.0033,583176.1,577049.2,589154.4,303990.2,1081777.3,3448.5
California,2020-05-22,47144.9,44643.4,49609.3,24521.2,87628.8,-0.0048,-0.0129,0.0027,590288.4,584079.4,596295.1,307697.6,1094969.2,3517.3
California,2020-05-23,47103.3,44530.8,49825.8,24496.2,87591.2,-0.0049,-0.0126,0.0025,597393.2,591097.2,603426.1,311401.0,1108147.1,3585.0
California,2020-05-24,46691.4,44247.6,49092.0,24286.9,86780.2,-0.0042,-0.0122,0.0038,604498.6,598158.6,610613.9,315105.1,1121327.7,3651.8
California,2020-05-25,46336.2,43475.2,48656.3,24080.6,86111.3,-0.0033,-0.0114,0.0044,611603.5,605213.5,617798.3,318808.8,1134507.2,3717.7
California,2020-05-26,46230.4,43683.1,48793.9,24041.2,85951.1,-0.0029,-0.0107,0.0049,618703.6,612269.5,624961.1,322510.2,1147677.5,3782.8
California,2020-05-27,46181.3,43705.5,48621.4,24018.9,85841.7,-0.0026,-0.0102,0.0054,625777.1,619244.0,632089.2,326197.1,1160798.0,3847.4
California,2020-05-28,46185.1,43522.6,48743.2,24011.9,85866.4,-0.0018,-0.0086,0.0063,632836.0,626288.0,639272.3,329877.2,1173893.6,3911.9
California,2020-05-29,46181.3,43766.4,48706.7,24021.7,85854.4,-0.0014,-0.0085,0.0065,639875.1,633257.2,646361.6,333546.5,1186950.4,3976.5
California,2020-05-30,46151.1,43604.9,48704.9,23999.8,85802.8,-0.001,-0.0088,0.0066,646952.6,640275.9,653471.0,337235.8,1200077.8,4041.2
California,2020-05-31,45977.3,43671.9,48566.4,23919.9,85486.6,0.0001,-0.0077,0.008,654099.8,647350.7,660707.5,340961.5,1213336.2,4105.6
California,2020-06-01,45882.8,43462.1,48289.9,23865.5,85284.3,0.0019,-0.0056,0.0097,661351.7,654577.1,668020.0,344742.1,1226787.9,4170.0
California,2020-06-02,45754.4,43190.9,48180.0,23791.6,85049.2,0.0041,-0.0037,0.0116,668717.0,661850.4,675412.8,348581.2,1240448.8,4234.4
California,2020-06-03,46003.7,43493.2,48366.3,23924.5,85501.7,0.0072,-0.0003,0.0153,676259.0,669398.1,683013.4,352513.3,1254438.4,4298.6
California,2020-06-04,46457.2,43960.7,48983.4,24162.1,86365.0,0.0109,0.003,0.0188,683966.6,677020.0,690766.1,356531.0,1268734.9,4362.7
California,2020-06-05,47137.3,44584.2,49720.5,24514.9,87632.5,0.014,0.007,0.0217,691810.8,684818.6,698710.5,360620.3,1283286.4,4427.0
California,2020-06-06,47874.1,45352.8,50542.7,24901.4,89009.1,0.0166,0.0096,0.0241,699820.2,692749.5,706826.3,364795.3,1298144.2,4491.5
California,2020-06-07,49022.8,46646.5,51781.3,25507.8,91148.8,0.0185,0.0112,0.0259,708007.4,700892.3,715062.7,369063.4,1313330.3,4556.1
California,2020-06-08,50099.7,47338.4,52927.8,26053.3,93152.5,0.0199,0.0124,0.0276,716376.0,709184.3,723533.7,373425.7,1328854.3,4620.9
California,2020-06-09,50987.6,48349.4,53604.1,26523.0,94764.4,0.0213,0.0136,0.0293,724974.8,717693.8,732131.8,377908.0,1344802.3,4685.6
California,2020-06-10,52060.7,49269.0,54693.6,27076.8,96753.4,0.0229,0.0153,0.0299,733877.6,726476.4,741148.2,382548.5,1361317.5,4750.5
California,2020-06-11,53217.0,50596.6,55903.3,27688.5,98901.5,0.0244,0.0167,0.0314,743060.1,735540.3,750379.0,387334.9,1378349.3,4815.1
California,2020-06-12,54395.9,51778.5,57447.0,28304.4,101137.5,0.0258,0.0194,0.0326,752504.7,744892.4,759911.0,392258.1,1395868.6,4879.3
California,2020-06-13,55892.2,53194.7,58734.8,29082.6,103876.2,0.0266,0.0202,0.0338,762161.5,754497.2,769661.1,397292.2,1413781.5,4943.2
California,2020-06-14,57868.4,54913.2,60686.1,30104.0,107531.6,0.0266,0.0201,0.0332,772012.4,764271.7,779660.4,402427.4,1432056.1,5007.0
California,2020-06-15,59685.8,57004.4,62496.1,31064.5,110896.0,0.0261,0.019,0.0327,782030.2,774207.5,789759.7,407649.6,1450638.3,5070.2
California,2020-06-16,61390.0,58632.4,64151.9,31951.5,114045.7,0.025,0.0182,0.0317,792218.9,784242.1,799982.7,412960.2,1469536.0,5132.9
California,2020-06-17,62769.1,59946.0,65863.8,32669.2,116643.5,0.0228,0.0162,0.0292,802553.5,794509.5,810349.6,418347.6,1488704.3,5195.5
California,2020-06-18,64031.2,61079.1,66983.8,33323.2,118961.5,0.0202,0.0136,0.0265,813048.0,804917.2,820941.9,423818.2,1508171.0,5258.1
California,2020-06-19,65115.6,62301.0,68004.9,33894.7,120961.8,0.0182,0.0115,0.0243,823715.6,815492.6,831735.9,429379.1,1527959.8,5320.6
California,2020-06-20,66226.5,63109.1,69092.2,34463.2,123016.5,0.0168,0.0101,0.023,834534.5,826228.3,842659.0,435018.9,1548028.2,5383.1
California,2020-06-21,67174.9,64148.8,70163.3,34962.0,124788.3,0.016,0.0101,0.0226,845541.7,837144.8,853849.5,440756.7,1568448.3,5445.6
California,2020-06-22,68214.0,65090.5,71248.3,35500.9,126718.5,0.0158,0.0097,0.0219,856729.1,848204.3,865122.1,446588.3,1589199.8,5507.9
California,2020-06-23,69340.0,66045.3,72445.8,36082.1,128812.9,0.0157,0.0097,0.0219,868103.0,859461.1,876581.3,452517.2,1610297.4,5570.0
California,2020-06-24,70322.4,67043.4,73362.0,36595.9,130624.3,0.0157,0.0098,0.0218,879636.3,870911.2,888199.0,458529.4,1631690.3,5632.0
California,2020-06-25,71546.7,68371.6,74833.6,37239.2,132922.7,0.0158,0.0099,0.0224,891365.5,882597.7,900000.2,464644.1,1653446.2,5694.3
California,2020-06-26,72718.0,69793.4,76025.8,37859.8,135094.7,0.0159,0.0093,0.0225,903292.3,894366.2,912024.4,470860.9,1675569.5,5757.2
California,2020-06-27,73930.9,70659.7,77310.8,38480.6,137350.2,0.0166,0.0106,0.023,915497.0,906486.3,924382.8,477223.1,1698209.7,5821.0
California,2020-06-28,74966.3,71702.3,78375.6,39021.4,139271.3,0.0174,0.0114,0.0234,927951.1,918857.7,937004.4,483715.4,1721312.8,5885.8
California,2020-06-29,76239.6,73056.3,79540.6,39689.2,141616.2,0.0181,0.0118,0.0238,940681.3,931447.3,949756.5,490351.2,1744923.9,5952.2
California,2020-06-30,77524.3,74013.1,80860.5,40347.8,144000.1,0.0186,0.0125,0.0246,953650.4,944312.1,962862.1,497111.8,1768981.4,6020.1
California,2020-07-01,79330.5,76177.4,82853.1,41303.7,147368.4,0.0194,0.0135,0.0255,966918.3,957493.7,976140.9,504028.3,1793589.5,6089.1
California,2020-07-02,80951.5,77527.7,84260.7,42140.5,150345.3,0.0205,0.0144,0.0266,980493.7,970956.2,989916.4,511105.0,1818773.3,6159.6
California,2020-07-03,82746.3,79138.8,86457.2,43070.9,153718.3,0.0214,0.0154,0.0274,994402.2,984808.0,1003892.2,518355.7,1844571.1,6231.7
California,2020-07-04,84299.2,80795.5,87931.7,43885.5,156585.0,0.0215,0.0157,0.0271,1008549.7,998858.7,1018140.1,525730.7,1870813.0,6305.3
California,2020-07-05,86241.4,82889.2,89491.5,44904.5,160139.4,0.0206,0.0148,0.0261,1022877.9,1013036.5,1032511.5,533199.6,1897388.6,6381.0
California,2020-07-06,88240.3,84769.0,91713.0,45943.9,163867.0,0.0193,0.0134,0.025,1037384.0,1027394.4,1047180.6,540761.2,1924297.4,6459.4
California,2020-07-07,90405.4,87111.1,93866.8,47079.6,167877.2,0.0182,0.0123,0.0238,1052076.7,1041929.7,1062025.3,548420.0,1951552.1,6540.2
California,2020-07-08,91958.4,88416.2,95672.1,47882.2,170782.4,0.0168,0.0113,0.0224,1066902.5,1056690.7,1076985.2,556148.9,1979053.1,6623.3
California,2020-07-09,93133.5,89534.5,96689.2,48493.7,172942.0,0.0147,0.0096,0.02,1081824.3,1071478.4,1092014.0,563927.3,2006731.3,6708.3
California,2020-07-10,94289.7,90399.3,98006.7,49087.4,175101.9,0.0123,0.0065,0.0178,1096851.8,1086292.2,1107077.3,571760.2,2034603.7,6795.0
California,2020-07-11,95502.6,91909.7,99350.0,49730.5,177363.7,0.0099,0.004,0.0153,1111893.3,1101198.8,1122223.4,579601.0,2062504.0,6883.2
California,2020-07-12,96367.9,93000.3,99935.5,50189.0,178936.2,0.0082,0.0027,0.0139,1127005.2,1116157.5,1137519.3,587478.4,2090536.8,6972.9
California,2020-07-13,96991.4,93150.1,100466.1,50499.4,180081.8,0.0066,0.0012,0.0121,1142099.0,1131140.1,1152660.0,595346.6,2118532.5,7063.8
California,2020-07-14,97679.1,93831.0,101223.4,50858.2,181363.2,0.0048,-0.0001,0.0102,1157202.7,1146198.0,1168009.8,603220.6,2146552.0,7156.2
California,2020-07-15,97769.7,94067.4,101532.9,50910.3,181554.5,0.0031,-0.0021,0.0086,1172263.4,1161099.6,1183138.4,611071.2,2174486.8,7250.1
California,2020-07-16,98227.0,94349.6,102213.1,51143.2,182426.5,0.0014,-0.0035,0.0066,1187235.7,1175991.1,1198215.6,618876.4,2202258.7,7345.3
California,2020-07-17,98109.8,94382.3,101996.0,51086.9,182198.2,-0.0006,-0.006,0.0052,1202079.0,1190652.6,1213133.3,626613.5,2229790.5,7442.2
California,2020-07-18,98174.1,94603.5,101844.3,51125.4,182293.6,-0.0018,-0.0071,0.0038,1216931.6,1205428.3,1228066.6,634356.3,2257339.7,7540.7
California,2020-07-19,97894.4,94332.0,101352.6,50979.7,181753.5,-0.0023,-0.0078,0.0033,1231745.8,1220153.1,1243042.2,642078.9,2284819.9,7640.8
California,2020-07-20,97320.1,93845.9,101159.6,50682.7,180729.9,-0.0029,-0.0085,0.0024,1246538.5,1234808.4,1257987.2,649790.0,2312260.0,7742.3
California,2020-07-21,96481.3,92949.3,100128.3,50243.2,179154.6,-0.0037,-0.0091,0.0014,1261171.3,1249264.7,1272679.6,657417.5,2339401.1,7845.5
California,2020-07-22,96541.7,92870.0,100606.7,50270.3,179313.9,-0.0049,-0.0102,0.0004,1275690.2,1263622.4,1287404.4,664985.6,2366334.8,7950.5
